Step counter;Test time;Standard force;Strain;Nominal strain;LE Channel
3.000000e+000;1.414001e+001;6.761280e+002;7.135007e-001;1.990821e+000;2.151431e+002
3.000000e+000;1.415001e+001;6.782181e+002;7.156008e-001;1.996113e+000;2.151484e+002
3.000000e+000;1.416001e+001;6.801427e+002;7.174008e-001;2.001198e+000;2.151535e+002
3.000000e+000;1.417001e+001;6.819332e+002;7.192008e-001;2.006035e+000;2.151584e+002
3.000000e+000;1.418001e+001;6.838499e+002;7.207007e-001;2.010955e+000;2.151633e+002
3.000000e+000;1.419001e+001;6.855930e+002;7.228008e-001;2.016081e+000;2.151684e+002
3.000000e+000;1.420001e+001;6.873992e+002;7.246008e-001;2.021146e+000;2.151735e+002
3.000000e+000;1.421001e+001;6.893553e+002;7.264008e-001;2.026065e+000;2.151784e+002
3.000000e+000;1.422001e+001;6.913193e+002;7.282007e-001;2.031005e+000;2.151833e+002
3.000000e+000;1.423001e+001;6.930940e+002;7.300007e-001;2.035966e+000;2.151883e+002
3.000000e+000;1.424001e+001;6.949554e+002;7.318007e-001;2.040886e+000;2.151932e+002
3.000000e+000;1.425001e+001;6.968011e+002;7.336007e-001;2.045806e+000;2.151981e+002
3.000000e+000;1.426001e+001;6.985521e+002;7.354007e-001;2.050870e+000;2.152032e+002
3.000000e+000;1.427001e+001;7.003268e+002;7.372007e-001;2.055914e+000;2.152082e+002
3.000000e+000;1.428001e+001;7.021409e+002;7.390007e-001;2.060833e+000;2.152131e+002
3.000000e+000;1.429001e+001;7.039393e+002;7.408007e-001;2.065670e+000;2.152180e+002
3.000000e+000;1.430001e+001;7.057613e+002;7.426007e-001;2.070714e+000;2.152230e+002
3.000000e+000;1.431001e+001;7.075202e+002;7.444007e-001;2.075799e+000;2.152281e+002
3.000000e+000;1.432001e+001;7.093658e+002;7.462007e-001;2.080925e+000;2.152332e+002
3.000000e+000;1.433001e+001;7.114402e+002;7.483008e-001;2.085990e+000;2.152383e+002
3.000000e+000;1.434001e+001;7.134832e+002;7.501008e-001;2.090951e+000;2.152433e+002
3.000000e+000;1.435001e+001;7.155260e+002;7.516007e-001;2.095829e+000;2.152481e+002
3.000000e+000;1.436001e+001;7.176004e+002;7.537007e-001;2.100831e+000;2.152531e+002
3.000000e+000;1.437001e+001;7.195407e+002;7.555007e-001;2.105958e+000;2.152583e+002
3.000000e+000;1.438001e+001;7.212996e+002;7.573007e-001;2.111063e+000;2.152634e+002
3.000000e+000;1.439001e+001;7.230822e+002;7.591007e-001;2.115921e+000;2.152682e+002
3.000000e+000;1.440001e+001;7.248254e+002;7.609007e-001;2.120758e+000;2.152731e+002
3.000000e+000;1.441001e+001;7.267341e+002;7.630008e-001;2.125822e+000;2.152781e+002
3.000000e+000;1.442001e+001;7.286744e+002;7.648008e-001;2.130845e+000;2.152832e+002
3.000000e+000;1.443001e+001;7.305832e+002;7.663007e-001;2.135827e+000;2.152881e+002
3.000000e+000;1.444001e+001;7.325236e+002;7.681007e-001;2.140788e+000;2.152931e+002
3.000000e+000;1.445001e+001;7.344323e+002;7.702008e-001;2.145894e+000;2.152982e+002
3.000000e+000;1.446001e+001;7.363726e+002;7.720008e-001;2.150813e+000;2.153031e+002
3.000000e+000;1.447001e+001;7.382578e+002;7.738008e-001;2.155733e+000;2.153080e+002
3.000000e+000;1.448001e+001;7.401034e+002;7.756008e-001;2.160859e+000;2.153132e+002
3.000000e+000;1.449001e+001;7.419491e+002;7.777008e-001;2.166130e+000;2.153184e+002
3.000000e+000;1.450001e+001;7.438815e+002;7.795008e-001;2.171174e+000;2.153235e+002
3.000000e+000;1.451001e+001;7.456562e+002;7.813008e-001;2.176011e+000;2.153283e+002
3.000000e+000;1.452001e+001;7.474625e+002;7.831008e-001;2.180951e+000;2.153333e+002
3.000000e+000;1.453001e+001;7.494738e+002;7.849008e-001;2.186119e+000;2.153384e+002
3.000000e+000;1.454001e+001;7.516191e+002;7.867008e-001;2.191183e+000;2.153435e+002
3.000000e+000;1.455001e+001;7.537015e+002;7.888008e-001;2.196103e+000;2.153484e+002
3.000000e+000;1.456001e+001;7.559651e+002;7.903008e-001;2.201002e+000;2.153533e+002
3.000000e+000;1.457001e+001;7.581816e+002;7.921008e-001;2.205942e+000;2.153583e+002
3.000000e+000;1.458001e+001;7.602166e+002;7.939008e-001;2.210903e+000;2.153632e+002
3.000000e+000;1.459001e+001;7.621647e+002;7.957008e-001;2.215802e+000;2.153681e+002
3.000000e+000;1.460001e+001;7.639079e+002;7.975008e-001;2.220825e+000;2.153731e+002
3.000000e+000;1.461001e+001;7.656431e+002;7.993008e-001;2.225889e+000;2.153782e+002
3.000000e+000;1.462001e+001;7.674730e+002;8.014008e-001;2.230809e+000;2.153831e+002
3.000000e+000;1.463001e+001;7.693818e+002;8.029008e-001;2.235667e+000;2.153880e+002
3.000000e+000;1.464001e+001;7.712590e+002;8.047008e-001;2.240690e+000;2.153930e+002
3.000000e+000;1.465001e+001;7.733571e+002;8.065008e-001;2.245816e+000;2.153981e+002
3.000000e+000;1.466001e+001;7.753211e+002;8.086008e-001;2.250963e+000;2.154033e+002
3.000000e+000;1.467001e+001;7.772299e+002;8.101007e-001;2.256007e+000;2.154083e+002
3.000000e+000;1.468001e+001;7.791386e+002;8.119007e-001;2.260926e+000;2.154132e+002
3.000000e+000;1.469001e+001;7.810789e+002;8.137007e-001;2.265867e+000;2.154182e+002
3.000000e+000;1.470001e+001;7.828852e+002;8.155007e-001;2.270890e+000;2.154232e+002
3.000000e+000;1.471001e+001;7.848176e+002;8.173007e-001;2.275995e+000;2.154283e+002
3.000000e+000;1.472001e+001;7.866396e+002;8.191007e-001;2.280957e+000;2.154333e+002
3.000000e+000;1.473001e+001;7.885484e+002;8.206007e-001;2.285856e+000;2.154382e+002
3.000000e+000;1.474001e+001;7.904493e+002;8.224007e-001;2.290775e+000;2.154431e+002
3.000000e+000;1.475001e+001;7.924764e+002;8.245007e-001;2.295819e+000;2.154481e+002
3.000000e+000;1.476001e+001;7.945665e+002;8.263007e-001;2.300821e+000;2.154531e+002
3.000000e+000;1.477001e+001;7.967198e+002;8.278008e-001;2.305782e+000;2.154581e+002
3.000000e+000;1.478001e+001;7.987469e+002;8.296008e-001;2.310826e+000;2.154631e+002
3.000000e+000;1.479001e+001;8.006951e+002;8.317007e-001;2.315869e+000;2.154682e+002
3.000000e+000;1.480001e+001;8.026197e+002;8.332008e-001;2.320789e+000;2.154731e+002
3.000000e+000;1.481001e+001;8.044496e+002;8.350008e-001;2.325771e+000;2.154781e+002
3.000000e+000;1.482001e+001;8.063268e+002;8.368008e-001;2.330959e+000;2.154833e+002
3.000000e+000;1.483001e+001;8.082277e+002;8.386008e-001;2.336168e+000;2.154885e+002
3.000000e+000;1.484001e+001;8.102863e+002;8.404008e-001;2.341150e+000;2.154935e+002
3.000000e+000;1.485001e+001;8.123292e+002;8.419008e-001;2.345987e+000;2.154983e+002
3.000000e+000;1.486001e+001;8.143168e+002;8.440008e-001;2.350989e+000;2.155033e+002
3.000000e+000;1.487001e+001;8.164307e+002;8.458008e-001;2.356115e+000;2.155084e+002
3.000000e+000;1.488001e+001;8.184893e+002;8.476008e-001;2.361159e+000;2.155135e+002
3.000000e+000;1.489001e+001;8.204612e+002;8.491008e-001;2.366058e+000;2.155184e+002
3.000000e+000;1.490001e+001;8.223542e+002;8.509008e-001;2.370978e+000;2.155233e+002
3.000000e+000;1.491001e+001;8.242314e+002;8.527008e-001;2.375939e+000;2.155283e+002
3.000000e+000;1.492001e+001;8.260929e+002;8.545008e-001;2.380858e+000;2.155332e+002
3.000000e+000;1.493001e+001;8.280174e+002;8.560008e-001;2.385799e+000;2.155381e+002
3.000000e+000;1.494001e+001;8.299420e+002;8.578008e-001;2.390884e+000;2.155432e+002
3.000000e+000;1.495001e+001;8.319691e+002;8.596008e-001;2.395907e+000;2.155482e+002
3.000000e+000;1.496001e+001;8.341381e+002;8.614008e-001;2.400764e+000;2.155531e+002
3.000000e+000;1.497001e+001;8.362204e+002;8.632008e-001;2.405643e+000;2.155580e+002
3.000000e+000;1.498001e+001;8.383816e+002;8.650008e-001;2.410728e+000;2.155630e+002
3.000000e+000;1.499001e+001;8.405427e+002;8.668008e-001;2.415875e+000;2.155682e+002
3.000000e+000;1.500001e+001;8.426172e+002;8.683007e-001;2.420939e+000;2.155733e+002
3.000000e+000;1.501001e+001;8.445338e+002;8.701007e-001;2.426003e+000;2.155783e+002
3.000000e+000;1.502001e+001;8.464111e+002;8.716007e-001;2.430943e+000;2.155833e+002
3.000000e+000;1.503001e+001;8.482410e+002;8.734007e-001;2.435822e+000;2.155881e+002
3.000000e+000;1.504001e+001;8.500866e+002;8.752007e-001;2.440866e+000;2.155932e+002
3.000000e+000;1.505001e+001;8.519954e+002;8.773007e-001;2.446012e+000;2.155983e+002
3.000000e+000;1.506001e+001;8.539988e+002;8.788007e-001;2.450994e+000;2.156033e+002
3.000000e+000;1.507001e+001;8.560574e+002;8.803008e-001;2.455831e+000;2.156081e+002
3.000000e+000;1.508001e+001;8.582265e+002;8.821008e-001;2.460772e+000;2.156131e+002
3.000000e+000;1.509001e+001;8.602457e+002;8.839008e-001;2.465877e+000;2.156182e+002
3.000000e+000;1.510001e+001;8.622728e+002;8.857008e-001;2.470838e+000;2.156232e+002
3.000000e+000;1.511001e+001;8.640869e+002;8.872008e-001;2.475799e+000;2.156281e+002
3.000000e+000;1.512001e+001;8.659326e+002;8.890008e-001;2.480822e+000;2.156331e+002
3.000000e+000;1.513001e+001;8.677230e+002;8.911008e-001;2.485887e+000;2.156382e+002
3.000000e+000;1.514001e+001;8.697896e+002;8.926008e-001;2.490786e+000;2.156431e+002
3.000000e+000;1.515001e+001;8.717851e+002;8.941008e-001;2.495726e+000;2.156480e+002
3.000000e+000;1.516001e+001;8.739936e+002;8.962008e-001;2.500935e+000;2.156533e+002
3.000000e+000;1.517001e+001;8.763204e+002;8.980008e-001;2.506185e+000;2.156585e+002
3.000000e+000;1.518001e+001;8.785131e+002;8.995008e-001;2.511146e+000;2.156635e+002
3.000000e+000;1.519001e+001;8.806191e+002;9.010007e-001;2.515983e+000;2.156683e+002
3.000000e+000;1.520001e+001;8.827408e+002;9.031008e-001;2.521006e+000;2.156733e+002
3.000000e+000;1.521001e+001;8.848310e+002;9.049008e-001;2.526153e+000;2.156785e+002
3.000000e+000;1.522001e+001;8.867240e+002;9.064007e-001;2.531176e+000;2.156835e+002
3.000000e+000;1.523001e+001;8.887354e+002;9.082007e-001;2.536054e+000;2.156884e+002
3.000000e+000;1.524001e+001;8.907151e+002;9.100007e-001;2.540995e+000;2.156933e+002
3.000000e+000;1.525001e+001;8.926948e+002;9.118007e-001;2.545956e+000;2.156983e+002
3.000000e+000;1.526001e+001;8.947535e+002;9.133008e-001;2.550875e+000;2.157032e+002
3.000000e+000;1.527001e+001;8.968594e+002;9.151008e-001;2.555795e+000;2.157081e+002
3.000000e+000;1.528001e+001;8.989969e+002;9.169008e-001;2.560839e+000;2.157132e+002
3.000000e+000;1.529001e+001;9.010477e+002;9.184008e-001;2.565862e+000;2.157182e+002
3.000000e+000;1.530001e+001;9.030748e+002;9.202008e-001;2.570719e+000;2.157230e+002
3.000000e+000;1.531001e+001;9.050467e+002;9.220008e-001;2.575639e+000;2.157280e+002
3.000000e+000;1.532001e+001;9.069633e+002;9.235008e-001;2.580724e+000;2.157330e+002
3.000000e+000;1.533001e+001;9.089746e+002;9.253008e-001;2.585871e+000;2.157382e+002
3.000000e+000;1.534001e+001;9.110491e+002;9.271008e-001;2.590935e+000;2.157433e+002
3.000000e+000;1.535001e+001;9.134626e+002;9.289008e-001;2.595979e+000;2.157483e+002
3.000000e+000;1.536001e+001;9.158052e+002;9.304008e-001;2.600940e+000;2.157533e+002
3.000000e+000;1.537001e+001;9.181793e+002;9.322008e-001;2.605839e+000;2.157582e+002
3.000000e+000;1.538001e+001;9.203248e+002;9.340008e-001;2.610883e+000;2.157632e+002
3.000000e+000;1.539001e+001;9.223834e+002;9.358008e-001;2.616050e+000;2.157684e+002
3.000000e+000;1.540001e+001;9.242291e+002;9.373007e-001;2.621011e+000;2.157733e+002
3.000000e+000;1.541001e+001;9.260511e+002;9.388008e-001;2.625786e+000;2.157781e+002
3.000000e+000;1.542001e+001;9.278415e+002;9.406008e-001;2.630747e+000;2.157831e+002
3.000000e+000;1.543001e+001;9.297266e+002;9.424008e-001;2.635853e+000;2.157882e+002
3.000000e+000;1.544001e+001;9.316906e+002;9.442008e-001;2.640835e+000;2.157932e+002
3.000000e+000;1.545001e+001;9.337414e+002;9.457008e-001;2.645775e+000;2.157981e+002
3.000000e+000;1.546001e+001;9.359183e+002;9.475008e-001;2.650819e+000;2.158031e+002
3.000000e+000;1.547001e+001;9.381584e+002;9.493008e-001;2.655862e+000;2.158082e+002
3.000000e+000;1.548001e+001;9.403511e+002;9.511008e-001;2.660782e+000;2.158131e+002
3.000000e+000;1.549001e+001;9.424570e+002;9.526008e-001;2.665784e+000;2.158181e+002
3.000000e+000;1.550001e+001;9.444368e+002;9.544008e-001;2.670993e+000;2.158233e+002
3.000000e+000;1.551001e+001;9.464560e+002;9.565008e-001;2.676182e+000;2.158285e+002
3.000000e+000;1.552001e+001;9.484673e+002;9.580008e-001;2.681122e+000;2.158334e+002
3.000000e+000;1.553001e+001;9.505891e+002;9.595008e-001;2.685980e+000;2.158383e+002
3.000000e+000;1.554001e+001;9.528685e+002;9.616008e-001;2.691003e+000;2.158433e+002
3.000000e+000;1.555001e+001;9.552584e+002;9.634008e-001;2.696108e+000;2.158484e+002
3.000000e+000;1.556001e+001;9.574039e+002;9.649008e-001;2.701111e+000;2.158534e+002
3.000000e+000;1.557001e+001;9.595650e+002;9.664007e-001;2.706010e+000;2.158583e+002
3.000000e+000;1.558001e+001;9.615369e+002;9.685007e-001;2.710950e+000;2.158633e+002
3.000000e+000;1.559001e+001;9.635167e+002;9.700007e-001;2.715932e+000;2.158682e+002
3.000000e+000;1.560001e+001;9.654017e+002;9.718007e-001;2.720851e+000;2.158732e+002
3.000000e+000;1.561001e+001;9.674841e+002;9.736007e-001;2.725812e+000;2.158781e+002
3.000000e+000;1.562001e+001;9.694717e+002;9.754007e-001;2.730876e+000;2.158832e+002
3.000000e+000;1.563001e+001;9.715934e+002;9.769008e-001;2.735899e+000;2.158882e+002
3.000000e+000;1.564001e+001;9.737546e+002;9.787008e-001;2.740757e+000;2.158931e+002
3.000000e+000;1.565001e+001;9.759947e+002;9.805008e-001;2.745656e+000;2.158980e+002
3.000000e+000;1.566001e+001;9.781085e+002;9.820008e-001;2.750721e+000;2.159030e+002
3.000000e+000;1.567001e+001;9.803170e+002;9.838008e-001;2.755888e+000;2.159082e+002
3.000000e+000;1.568001e+001;9.824545e+002;9.856008e-001;2.760932e+000;2.159132e+002
3.000000e+000;1.569001e+001;9.844421e+002;9.874008e-001;2.765934e+000;2.159183e+002
3.000000e+000;1.570001e+001;9.864298e+002;9.889008e-001;2.770854e+000;2.159232e+002
3.000000e+000;1.571001e+001;9.884254e+002;9.907008e-001;2.775836e+000;2.159282e+002
3.000000e+000;1.572001e+001;9.903026e+002;9.925008e-001;2.780900e+000;2.159332e+002
3.000000e+000;1.573001e+001;9.923375e+002;9.943008e-001;2.786005e+000;2.159383e+002
3.000000e+000;1.574001e+001;9.945776e+002;9.958007e-001;2.790946e+000;2.159433e+002
3.000000e+000;1.575001e+001;9.967388e+002;9.976007e-001;2.795824e+000;2.159481e+002
3.000000e+000;1.576001e+001;9.989867e+002;9.994007e-001;2.800847e+000;2.159532e+002
3.000000e+000;1.577001e+001;1.001243e+003;1.000901e+000;2.805891e+000;2.159582e+002
3.000000e+000;1.578001e+001;1.003191e+003;1.002401e+000;2.810831e+000;2.159631e+002
3.000000e+000;1.579001e+001;1.004603e+003;1.004201e+000;2.815668e+000;2.159680e+002
4.000000e+000;1.584001e+001;1.002804e+003;1.008401e+000;2.826603e+000;2.159789e+002
4.000000e+000;1.585001e+001;1.001266e+003;1.008701e+000;2.827161e+000;2.159795e+002
4.000000e+000;1.586001e+001;9.994836e+002;1.008701e+000;2.827533e+000;2.159798e+002
4.000000e+000;1.587001e+001;9.977247e+002;1.009001e+000;2.827822e+000;2.159801e+002
4.000000e+000;1.588001e+001;9.960762e+002;1.009001e+000;2.828008e+000;2.159803e+002
4.000000e+000;1.589001e+001;9.944435e+002;1.009301e+000;2.828112e+000;2.159804e+002
4.000000e+000;1.590001e+001;9.928581e+002;1.009301e+000;2.828195e+000;2.159805e+002
4.000000e+000;1.591001e+001;9.916040e+002;1.009301e+000;2.828215e+000;2.159805e+002
4.000000e+000;1.592001e+001;9.904761e+002;1.009301e+000;2.828277e+000;2.159806e+002
4.000000e+000;1.593001e+001;9.890958e+002;1.009301e+000;2.828319e+000;2.159806e+002
4.000000e+000;1.594001e+001;9.879285e+002;1.009601e+000;2.828319e+000;2.159806e+002
4.000000e+000;1.595001e+001;9.868952e+002;1.009601e+000;2.828339e+000;2.159807e+002
4.000000e+000;1.596001e+001;9.858698e+002;1.009601e+000;2.828360e+000;2.159807e+002
4.000000e+000;1.597001e+001;9.847419e+002;1.009601e+000;2.828360e+000;2.159807e+002
4.000000e+000;1.599001e+001;9.830776e+002;1.009601e+000;2.828381e+000;2.159807e+002
4.000000e+000;1.601001e+001;9.811136e+002;1.009901e+000;2.828381e+000;2.159807e+002
4.000000e+000;1.603001e+001;9.789604e+002;1.009901e+000;2.828381e+000;2.159807e+002
4.000000e+000;1.604001e+001;9.774144e+002;1.009901e+000;2.828070e+000;2.159804e+002
4.000000e+000;1.605001e+001;9.753479e+002;1.009901e+000;2.827161e+000;2.159795e+002
4.000000e+000;1.606001e+001;9.727608e+002;1.009901e+000;2.825383e+000;2.159777e+002
4.000000e+000;1.607001e+001;9.694086e+002;1.009301e+000;2.822551e+000;2.159749e+002
4.000000e+000;1.608001e+001;9.653307e+002;1.008101e+000;2.818789e+000;2.159711e+002
4.000000e+000;1.609001e+001;9.607797e+002;1.006901e+000;2.814469e+000;2.159668e+002
4.000000e+000;1.610001e+001;9.559841e+002;1.005401e+000;2.809798e+000;2.159621e+002
4.000000e+000;1.611001e+001;9.510859e+002;1.004201e+000;2.805085e+000;2.159574e+002
4.000000e+000;1.612001e+001;9.459354e+002;1.002401e+000;2.800330e+000;2.159526e+002
4.000000e+000;1.613001e+001;9.409979e+002;1.001201e+000;2.795452e+000;2.159478e+002
4.000000e+000;1.614001e+001;9.360997e+002;9.994007e-001;2.790450e+000;2.159428e+002
4.000000e+000;1.615001e+001;9.313278e+002;9.979008e-001;2.785509e+000;2.159378e+002
4.000000e+000;1.616001e+001;9.265558e+002;9.964008e-001;2.780652e+000;2.159330e+002
4.000000e+000;1.617001e+001;9.218155e+002;9.946008e-001;2.775629e+000;2.159279e+002
4.000000e+000;1.618001e+001;9.170988e+002;9.931008e-001;2.770461e+000;2.159228e+002
4.000000e+000;1.619001e+001;9.125161e+002;9.913008e-001;2.765397e+000;2.159177e+002
4.000000e+000;1.620001e+001;9.079019e+002;9.895008e-001;2.760436e+000;2.159128e+002
4.000000e+000;1.621001e+001;9.031616e+002;9.880008e-001;2.755475e+000;2.159078e+002
4.000000e+000;1.622001e+001;8.986815e+002;9.865007e-001;2.750493e+000;2.159028e+002
4.000000e+000;1.623001e+001;8.942172e+002;9.847007e-001;2.745450e+000;2.158978e+002
4.000000e+000;1.624001e+001;8.898948e+002;9.829007e-001;2.740385e+000;2.158927e+002
4.000000e+000;1.625001e+001;8.857538e+002;9.814008e-001;2.735424e+000;2.158877e+002
4.000000e+000;1.626001e+001;8.815892e+002;9.796008e-001;2.730567e+000;2.158829e+002
4.000000e+000;1.627001e+001;8.774799e+002;9.778008e-001;2.725667e+000;2.158780e+002
4.000000e+000;1.628001e+001;8.735283e+002;9.763008e-001;2.720624e+000;2.158729e+002
4.000000e+000;1.629001e+001;8.694189e+002;9.745008e-001;2.715601e+000;2.158679e+002
4.000000e+000;1.630001e+001;8.653016e+002;9.727008e-001;2.710660e+000;2.158630e+002
4.000000e+000;1.631001e+001;8.614367e+002;9.712008e-001;2.705658e+000;2.158580e+002
4.000000e+000;1.632001e+001;8.575797e+002;9.694008e-001;2.700676e+000;2.158530e+002
4.000000e+000;1.633001e+001;8.535256e+002;9.676008e-001;2.695757e+000;2.158481e+002
4.000000e+000;1.634001e+001;8.497711e+002;9.658008e-001;2.690734e+000;2.158431e+002
4.000000e+000;1.635001e+001;8.458984e+002;9.643008e-001;2.685607e+000;2.158379e+002
4.000000e+000;1.636001e+001;8.419941e+002;9.625008e-001;2.680419e+000;2.158327e+002
4.000000e+000;1.637001e+001;8.382712e+002;9.607008e-001;2.675417e+000;2.158277e+002
4.000000e+000;1.638001e+001;8.345562e+002;9.589007e-001;2.670580e+000;2.158229e+002
4.000000e+000;1.639001e+001;8.307307e+002;9.574007e-001;2.665578e+000;2.158179e+002
4.000000e+000;1.640001e+001;8.270630e+002;9.553007e-001;2.660430e+000;2.158127e+002
4.000000e+000;1.641001e+001;8.234111e+002;9.538007e-001;2.655325e+000;2.158076e+002
4.000000e+000;1.642001e+001;8.197198e+002;9.520007e-001;2.650488e+000;2.158028e+002
4.000000e+000;1.643001e+001;8.162256e+002;9.502007e-001;2.645610e+000;2.157979e+002
4.000000e+000;1.644001e+001;8.127946e+002;9.487008e-001;2.640607e+000;2.157929e+002
4.000000e+000;1.645001e+001;8.092294e+002;9.469008e-001;2.635646e+000;2.157880e+002
4.000000e+000;1.646001e+001;8.057747e+002;9.451008e-001;2.630706e+000;2.157830e+002
4.000000e+000;1.647001e+001;8.022648e+002;9.433008e-001;2.625642e+000;2.157780e+002
4.000000e+000;1.648001e+001;7.987311e+002;9.415008e-001;2.620577e+000;2.157729e+002
4.000000e+000;1.649001e+001;7.951187e+002;9.397008e-001;2.615658e+000;2.157680e+002
4.000000e+000;1.650001e+001;7.916324e+002;9.379008e-001;2.610821e+000;2.157631e+002
4.000000e+000;1.651001e+001;7.882408e+002;9.361008e-001;2.605674e+000;2.157580e+002
4.000000e+000;1.652001e+001;7.849596e+002;9.343008e-001;2.600444e+000;2.157528e+002
4.000000e+000;1.653001e+001;7.816705e+002;9.325008e-001;2.595380e+000;2.157477e+002
4.000000e+000;1.654001e+001;7.783341e+002;9.307008e-001;2.590439e+000;2.157428e+002
4.000000e+000;1.655001e+001;7.750923e+002;9.289008e-001;2.585458e+000;2.157378e+002
4.000000e+000;1.656001e+001;7.718112e+002;9.274008e-001;2.580414e+000;2.157327e+002
4.000000e+000;1.657001e+001;7.685930e+002;9.256008e-001;2.575391e+000;2.157277e+002
4.000000e+000;1.658001e+001;7.653986e+002;9.238008e-001;2.570327e+000;2.157226e+002
4.000000e+000;1.659001e+001;7.623146e+002;9.220008e-001;2.565386e+000;2.157177e+002
4.000000e+000;1.660001e+001;7.590255e+002;9.205008e-001;2.560529e+000;2.157128e+002
4.000000e+000;1.661001e+001;7.557916e+002;9.184008e-001;2.555671e+000;2.157080e+002
4.000000e+000;1.662001e+001;7.524079e+002;9.166008e-001;2.550627e+000;2.157029e+002
4.000000e+000;1.663001e+001;7.490479e+002;9.148008e-001;2.545604e+000;2.156979e+002
4.000000e+000;1.664001e+001;7.458849e+002;9.133008e-001;2.540664e+000;2.156930e+002
4.000000e+000;1.665001e+001;7.428088e+002;9.115008e-001;2.535744e+000;2.156881e+002
4.000000e+000;1.666001e+001;7.396933e+002;9.097008e-001;2.530701e+000;2.156830e+002
4.000000e+000;1.667001e+001;7.366802e+002;9.079008e-001;2.525740e+000;2.156781e+002
4.000000e+000;1.668001e+001;7.336751e+002;9.058008e-001;2.520717e+000;2.156730e+002
4.000000e+000;1.669001e+001;7.305911e+002;9.040008e-001;2.515570e+000;2.156679e+002
4.000000e+000;1.670001e+001;7.276649e+002;9.022008e-001;2.510361e+000;2.156627e+002
4.000000e+000;1.671001e+001;7.247623e+002;9.007007e-001;2.505420e+000;2.156577e+002
4.000000e+000;1.672001e+001;7.218202e+002;8.989007e-001;2.500583e+000;2.156529e+002
4.000000e+000;1.673001e+001;7.189965e+002;8.971007e-001;2.495581e+000;2.156479e+002
4.000000e+000;1.674001e+001;7.159519e+002;8.950008e-001;2.490393e+000;2.156427e+002
4.000000e+000;1.675001e+001;7.128285e+002;8.932008e-001;2.485349e+000;2.156377e+002
4.000000e+000;1.676001e+001;7.099180e+002;8.914008e-001;2.480574e+000;2.156329e+002
4.000000e+000;1.677001e+001;7.071022e+002;8.899007e-001;2.475675e+000;2.156280e+002
4.000000e+000;1.678001e+001;7.043494e+002;8.881007e-001;2.470611e+000;2.156229e+002
4.000000e+000;1.679001e+001;7.015809e+002;8.863007e-001;2.465629e+000;2.156179e+002
4.000000e+000;1.680001e+001;6.989307e+002;8.845007e-001;2.460710e+000;2.156130e+002
4.000000e+000;1.681001e+001;6.961385e+002;8.824008e-001;2.455625e+000;2.156079e+002
4.000000e+000;1.682001e+001;6.932202e+002;8.806008e-001;2.450560e+000;2.156029e+002
4.000000e+000;1.683001e+001;6.902939e+002;8.791007e-001;2.445641e+000;2.155980e+002
4.000000e+000;1.684001e+001;6.875806e+002;8.773007e-001;2.440762e+000;2.155931e+002
4.000000e+000;1.685001e+001;6.848121e+002;8.755007e-001;2.435595e+000;2.155879e+002
4.000000e+000;1.686001e+001;6.819016e+002;8.737007e-001;2.430406e+000;2.155827e+002
4.000000e+000;1.687001e+001;6.790227e+002;8.716007e-001;2.425363e+000;2.155777e+002
4.000000e+000;1.688001e+001;6.761516e+002;8.698007e-001;2.420464e+000;2.155728e+002
4.000000e+000;1.689001e+001;6.732964e+002;8.680007e-001;2.415441e+000;2.155678e+002
4.000000e+000;1.690001e+001;6.704490e+002;8.665007e-001;2.410418e+000;2.155627e+002
4.000000e+000;1.691001e+001;6.677751e+002;8.647007e-001;2.405415e+000;2.155577e+002
4.000000e+000;1.692001e+001;6.652195e+002;8.629007e-001;2.400351e+000;2.155527e+002
4.000000e+000;1.693001e+001;6.625142e+002;8.608007e-001;2.395390e+000;2.155477e+002
4.000000e+000;1.694001e+001;6.598876e+002;8.590007e-001;2.390553e+000;2.155429e+002
4.000000e+000;1.695001e+001;6.571586e+002;8.572007e-001;2.385675e+000;2.155380e+002
4.000000e+000;1.696001e+001;6.545241e+002;8.554007e-001;2.380589e+000;2.155329e+002
4.000000e+000;1.697001e+001;6.519134e+002;8.536007e-001;2.375587e+000;2.155279e+002
4.000000e+000;1.698001e+001;6.493657e+002;8.521008e-001;2.370626e+000;2.155229e+002
4.000000e+000;1.699001e+001;6.467155e+002;8.503008e-001;2.365707e+000;2.155180e+002
4.000000e+000;1.700001e+001;6.441205e+002;8.482007e-001;2.360684e+000;2.155130e+002
4.000000e+000;1.701001e+001;6.414940e+002;8.464007e-001;2.355743e+000;2.155081e+002
4.000000e+000;1.702001e+001;6.388832e+002;8.446007e-001;2.350679e+000;2.155030e+002
4.000000e+000;1.703001e+001;6.362567e+002;8.428007e-001;2.345553e+000;2.154979e+002
4.000000e+000;1.704001e+001;6.337485e+002;8.410007e-001;2.340385e+000;2.154927e+002
4.000000e+000;1.705001e+001;6.313349e+002;8.395008e-001;2.335424e+000;2.154877e+002
4.000000e+000;1.706001e+001;6.288346e+002;8.377008e-001;2.330566e+000;2.154829e+002
4.000000e+000;1.707001e+001;6.262317e+002;8.359008e-001;2.325564e+000;2.154779e+002
4.000000e+000;1.708001e+001;6.237629e+002;8.338008e-001;2.320417e+000;2.154727e+002
4.000000e+000;1.709001e+001;6.212704e+002;8.320008e-001;2.315353e+000;2.154677e+002
4.000000e+000;1.710001e+001;6.188884e+002;8.305008e-001;2.310516e+000;2.154628e+002
4.000000e+000;1.711001e+001;6.165380e+002;8.287008e-001;2.305617e+000;2.154579e+002
